430, 67.42, validation
431, 73.85, training
431, 69.23, validation
432, 72.31, training
432, 65.16, validation
433, 75.19, training
433, 64.25, validation
434, 74.81, training
434, 63.80, validation
435, 74.62, training
435, 63.35, validation
436, 75.00, training
436, 58.82, validation
437, 75.19, training
437, 61.09, validation
438, 75.19, training
438, 66.06, validation
439, 72.69, training
439, 66.52, validation
440, 74.62, training
440, 67.42, validation
441, 74.62, training
441, 64.71, validation
442, 75.00, training
442, 64.25, validation
443, 74.81, training
443, 64.25, validation
444, 75.58, training
444, 68.33, validation
445, 73.85, training
445, 66.06, validation
446, 74.04, training
446, 62.90, validation
447, 74.04, training
447, 65.61, validation
448, 75.96, training
448, 65.61, validation
449, 76.15, training
449, 62.44, validation
450, 73.65, training
450, 67.87, validation
451, 74.04, training
451, 67.42, validation
452, 75.38, training
452, 65.16, validation
453, 76.15, training
453, 64.71, validation
454, 74.04, training
454, 61.99, validation
455, 74.62, training
455, 60.63, validation
456, 74.23, training
456, 62.90, validation
457, 75.19, training
457, 63.80, validation
458, 75.77, training
458, 67.42, validation
459, 74.23, training
459, 66.06, validation
460, 75.77, training
460, 64.71, validation
461, 74.23, training
461, 57.92, validation
462, 74.23, training
462, 65.61, validation
463, 75.19, training
463, 68.78, validation
464, 75.38, training
464, 66.52, validation
465, 75.38, training
465, 65.61, validation
466, 74.42, training
466, 63.35, validation
467, 75.38, training
467, 65.16, validation
468, 76.35, training
468, 63.35, validation
469, 74.23, training
469, 63.80, validation
470, 74.62, training
470, 65.16, validation
471, 76.54, training
471, 65.61, validation
472, 75.77, training
472, 67.42, validation
473, 75.19, training
473, 66.52, validation
474, 75.00, training
474, 65.61, validation
475, 75.38, training
475, 64.25, validation
476, 77.12, training
476, 63.80, validation
477, 76.54, training
477, 65.61, validation
478, 74.81, training
478, 65.16, validation
479, 74.42, training
479, 67.42, validation
480, 75.19, training
480, 67.42, validation
481, 74.42, training
481, 67.87, validation
482, 74.62, training
482, 65.16, validation
483, 75.00, training
483, 66.52, validation
484, 75.19, training
484, 66.52, validation
485, 74.04, training
485, 65.61, validation
486, 76.54, training
486, 63.80, validation
487, 76.15, training
487, 64.71, validation
488, 74.81, training
488, 60.63, validation
489, 75.77, training
489, 65.16, validation
490, 76.35, training
490, 63.35, validation
491, 76.15, training
491, 63.35, validation
492, 76.15, training
492, 61.09, validation
493, 77.12, training
493, 66.52, validation
494, 74.23, training
494, 64.25, validation
495, 75.96, training
495, 66.52, validation
496, 76.73, training
496, 66.52, validation
497, 76.35, training
497, 65.16, validation
498, 74.62, training
498, 66.06, validation
499, 75.19, training
499, 65.61, validation
500, 75.58, training
500, 66.97, validation
501, 76.35, training
501, 65.16, validation
502, 75.77, training
502, 57.92, validation
503, 77.50, training
503, 67.42, validation
504, 76.73, training
504, 64.25, validation
505, 75.58, training
505, 66.97, validation
506, 76.54, training
506, 65.16, validation
507, 76.54, training
507, 65.16, validation
508, 76.54, training
508, 62.44, validation
509, 75.77, training
509, 65.61, validation
510, 76.35, training
510, 63.80, validation
511, 77.50, training
511, 65.16, validation
512, 75.38, training
512, 65.61, validation
513, 76.35, training
513, 62.90, validation
514, 77.31, training
514, 67.87, validation
515, 76.35, training
515, 67.87, validation
516, 75.58, training
516, 66.06, validation
517, 76.15, training
517, 64.71, validation
518, 76.92, training
518, 66.97, validation
519, 76.92, training
519, 65.61, validation
520, 76.73, training
520, 61.54, validation
521, 76.15, training
521, 64.25, validation
522, 75.96, training
522, 64.71, validation
523, 77.31, training
523, 63.35, validation
524, 77.31, training
524, 64.71, validation
525, 76.35, training
525, 66.06, validation
526, 76.73, training
526, 64.25, validation
527, 76.15, training
527, 65.61, validation
528, 76.35, training
528, 65.61, validation
529, 75.96, training
529, 63.35, validation
530, 76.92, training
530, 66.52, validation
531, 76.54, training
531, 68.33, validation
532, 76.54, training
532, 65.61, validation
